cartwheel_right
120
####
0.03228289,-0.3762551,2.669916
0.03361808,-0.04832323,2.626981
0.03467519,0.2719231,2.569383
0.04109882,0.3942647,2.574442
-0.1431429,0.1757171,2.592592
-0.1609811,-0.02685828,2.420462
-0.07080811,0.1517369,2.362936
-0.04244975,0.2094571,2.345771
0.2111864,0.1696021,2.585006
0.2146902,-0.04407398,2.427123
0.1190079,0.1820561,2.347286
0.1102935,0.2006577,2.337051
-0.0471234,-0.3707006,2.634624
-0.08133356,-0.7118496,2.649442
-0.1009128,-1.110895,2.838753
-0.1378554,-1.188129,2.763969
0.1108016,-0.3710771,2.628614
0.133814,-0.7052482,2.628232
0.1412616,-1.118536,2.812045
0.1696964,-1.198188,2.724792
0.03445341,0.1929698,2.586248
####
0.03223584,-0.3762478,2.669192
0.03362316,-0.04836739,2.626584
0.03475767,0.2715551,2.569936
0.0411939,0.3938349,2.574886
-0.1430649,0.1758817,2.592667
-0.1617716,-0.02811654,2.422467
-0.06175886,0.1663353,2.365252
-0.04720164,0.2032703,2.346081
0.209976,0.1662295,2.582864
0.2117442,-0.04664373,2.423861
0.1055837,0.2068183,2.332876
0.08766136,0.2388959,2.364473
-0.04718072,-0.3705572,2.633812
-0.08146252,-0.7116252,2.648425
-0.1005818,-1.109282,2.83841
-0.1364357,-1.18593,2.768012
0.1107664,-0.371199,2.628014
0.1330397,-0.7049999,2.627463
0.141098,-1.118172,2.812183
0.1650428,-1.195157,2.734974
0.03452249,0.192707,2.586516
####
0.03214412,-0.3762649,2.667701
0.03363287,-0.04817106,2.624856
0.03500803,0.2719088,2.56763
0.0415931,0.3947861,2.573863
-0.1412252,0.1790841,2.591839
-0.1584756,-0.02756283,2.422706
-0.05016343,0.1888358,2.360802
-0.04934598,0.2020189,2.345359
0.2097677,0.1664563,2.579926
0.2102139,-0.05044711,2.426902
0.1067439,0.2017175,2.332431
0.08398205,0.2441312,2.363727
-0.04726569,-0.3703877,2.632247
-0.08178128,-0.7113115,2.647065
-0.09967261,-1.108422,2.839446
-0.1380265,-1.187002,2.770398
0.1106769,-0.37141,2.626673
0.1321119,-0.6995164,2.621193
0.1410016,-1.117195,2.812661
0.1682941,-1.197137,2.729046
0.03469571,0.1930085,2.584438
####
0.03213364,-0.3763141,2.666797
0.03376951,-0.04816027,2.623471
0.03530388,0.2719201,2.565501
0.04219887,0.3952627,2.57279
-0.1407339,0.1815259,2.590671
-0.156929,-0.02618568,2.41997
-0.05011541,0.1903318,2.358199
-0.04884766,0.2028164,2.34392
0.2096588,0.1667788,2.576712
0.2096233,-0.05061431,2.424384
0.1090267,0.1954855,2.3342
0.08753696,0.2394028,2.354141
-0.04725765,-0.3703696,2.631328
-0.08199828,-0.7110155,2.646401
-0.0996196,-1.108524,2.83923
-0.1374722,-1.187483,2.771173
0.1106545,-0.3715304,2.625812
0.1321605,-0.6946259,2.617731
0.1410004,-1.115274,2.812237
0.1682769,-1.195994,2.730649
0.03495231,0.1930338,2.58253
####
0.03216745,-0.3763473,2.666231
0.03390048,-0.0483518,2.621966
0.03545039,0.2715009,2.562686
0.04309829,0.3953675,2.571292
-0.1401037,0.1830509,2.588878
-0.1578621,-0.02563445,2.420073
-0.06660581,0.1610254,2.360365
-0.04756351,0.2024641,2.341341
0.2086308,0.1657913,2.573205
0.2079793,-0.05095322,2.419919
0.1157286,0.1756482,2.338657
0.09107749,0.2252499,2.345818
-0.04718808,-0.3703121,2.630832
-0.08201981,-0.7108299,2.645939
-0.09948859,-1.109048,2.839581
-0.1359218,-1.1874,2.772466
0.1106295,-0.3716486,2.625137
0.1329209,-0.694959,2.618294
0.1407231,-1.11582,2.812488
0.1690672,-1.197566,2.728185
0.0351054,0.1926811,2.580072
####
0.03250942,-0.3761076,2.66608
0.03461725,-0.04858688,2.622612
0.03677399,0.2702201,2.565857
0.04641839,0.3919445,2.570479
-0.140442,0.1815177,2.587733
-0.1621649,-0.02899309,2.419621
-0.07909991,0.1265915,2.350458
-0.04821345,0.1795024,2.31783
0.2092014,0.1637615,2.571368
0.2082664,-0.06007589,2.430936
0.1050906,0.1495642,2.331302
0.08407019,0.1935058,2.325201
-0.04670975,-0.3699132,2.630565
-0.08170182,-0.7107757,2.64572
-0.09943577,-1.108721,2.83966
-0.1347461,-1.186658,2.772877
0.1108553,-0.3715359,2.625094
0.134083,-0.6976542,2.621511
0.1406929,-1.1179,2.812735
0.1694313,-1.198985,2.726154
0.03627209,0.1917102,2.582455
####
0.03316286,-0.3741355,2.666373
0.03599203,-0.0483732,2.62482
0.03940445,0.2684144,2.571607
0.05039104,0.387293,2.571244
-0.1363924,0.1815457,2.584042
-0.1679939,-0.0352043,2.429475
-0.0770487,0.1152297,2.332898
-0.04843427,0.1501987,2.291705
0.2097283,0.1629193,2.57105
0.2102297,-0.06831834,2.446802
0.09275666,0.1162779,2.322588
0.07308428,0.156452,2.306994
-0.04565115,-0.367523,2.630478
-0.08116703,-0.7106636,2.645783
-0.09933571,-1.107895,2.839753
-0.1344622,-1.186217,2.772465
0.1111616,-0.3699198,2.625745
0.1349667,-0.6996047,2.624241
0.140917,-1.11777,2.812806
0.1692394,-1.198898,2.725721
0.0385597,0.1904874,2.58722
####
0.03378486,-0.3717725,2.66675
0.03728382,-0.04787905,2.626202
0.04177454,0.2673404,2.574451
0.05423955,0.3842841,2.57102
-0.1315556,0.1818694,2.580058
-0.1729726,-0.03953571,2.440618
-0.07506011,0.09217352,2.311076
-0.05073128,0.1191302,2.273322
0.2113192,0.1619171,2.571399
0.2146665,-0.07500754,2.463618
0.08926135,0.07953057,2.316757
0.06847442,0.1207937,2.296074
-0.0446851,-0.3648306,2.630307
-0.08076836,-0.7103264,2.645872
-0.09926812,-1.10713,2.839734
-0.1345365,-1.186034,2.771569
0.1114661,-0.367827,2.626688
0.1356595,-0.7003427,2.625736
0.1410636,-1.117856,2.812861
0.1689118,-1.198805,2.726176
0.04061478,0.1898436,2.589683
####
0.03418595,-0.3703302,2.667085
0.03837115,-0.0474672,2.626878
0.04390743,0.266808,2.575381
0.05750291,0.3826691,2.570406
-0.1279958,0.1817809,2.577325
-0.1747783,-0.04227234,2.44809
-0.07561819,0.06418207,2.300861
-0.0529622,0.0917713,2.263534
0.2135881,0.1606231,2.572077
0.2174882,-0.07911512,2.473788
0.09014776,0.03939262,2.318004
0.06605836,0.07136942,2.291719
-0.0441444,-0.36321,2.630177
-0.08041169,-0.709817,2.64598
-0.09924556,-1.106758,2.839703
-0.134611,-1.186012,2.771175
0.1117519,-0.3664993,2.627586
0.1361003,-0.7005528,2.626762
0.141111,-1.118003,2.812907
0.1689664,-1.199122,2.72588
0.04245129,0.1895636,2.590577
####
0.03455382,-0.3690315,2.667406
0.03942185,-0.04707884,2.627477
0.04599352,0.2663354,2.576126
0.0606727,0.3812139,2.569777
-0.124539,0.1816292,2.574696
-0.1762142,-0.04490729,2.455285
-0.07616007,0.037341,2.292936
-0.05490534,0.0653372,2.254603
0.2158619,0.1593181,2.572758
0.2198509,-0.08286515,2.482779
0.09103286,-0.001455136,2.320069
0.0634726,0.01936491,2.287926
-0.04366137,-0.3617411,2.630052
-0.08006021,-0.7092915,2.646088
-0.09922589,-1.10644,2.839676
-0.1347148,-1.186033,2.770789
0.1120317,-0.3653052,2.628457
0.1364967,-0.7007282,2.62776
0.1411418,-1.118143,2.81295
0.1690956,-1.1995,2.725396
0.04424701,0.18932,2.591317
####
0.03500414,-0.3678131,2.667747
0.04071608,-0.04671954,2.628026
0.04840097,0.2658738,2.576657
0.06428708,0.3797366,2.568942
-0.1209541,0.1814535,2.571931
-0.1761921,-0.04825053,2.459439
-0.07780248,0.008223875,2.28324
-0.05665093,0.03576914,2.246461
0.2184427,0.1579567,2.573575
0.2221863,-0.08659364,2.492885
0.09459123,-0.0401956,2.322746
0.06469473,-0.02993276,2.284856
-0.04308972,-0.3603536,2.629932
-0.07964279,-0.7086878,2.646234
-0.09922247,-1.106152,2.839606
-0.1348003,-1.186047,2.770427
0.1123883,-0.3642071,2.629354
0.1368653,-0.7008799,2.628791
0.1411655,-1.11827,2.812987
0.1692077,-1.199839,2.724992
0.04635825,0.1890695,2.591886
####
0.035596,-0.3667324,2.668123
0.0424284,-0.04641012,2.628487
0.05136012,0.2654313,2.576819
0.06866477,0.3782212,2.567756
-0.1171492,0.1812367,2.568932
-0.1736669,-0.05280976,2.458372
-0.08133429,-0.02480083,2.270504
-0.05805738,0.0008206787,2.239671
0.2215505,0.1564987,2.574623
0.2244751,-0.09028515,2.504904
0.1027391,-0.07531814,2.326474
0.07245439,-0.07458317,2.283029
-0.0423659,-0.3591059,2.629822
-0.07911216,-0.70795,2.646447
-0.0992469,-1.105915,2.83946
-0.1348547,-1.186046,2.770109
0.1128765,-0.3632738,2.630296
0.1371861,-0.7009909,2.629881
0.141177,-1.118376,2.813014
0.1692904,-1.200111,2.724725
0.04901118,0.1888071,2.59216
####
0.03623836,-0.3657725,2.668484
0.04430221,-0.0461739,2.628886
0.05453188,0.2649611,2.576864
0.0732402,0.3767084,2.566525
-0.1132985,0.1810246,2.565881
-0.1713491,-0.05762522,2.45703
-0.08416117,-0.05942075,2.261621
-0.05866913,-0.03602974,2.234063
0.2248188,0.1549536,2.575843
0.2265536,-0.09380068,2.516777
0.1114926,-0.1110763,2.333858
0.07748694,-0.1151496,2.284716
-0.04153905,-0.357994,2.629667
-0.07865241,-0.7072466,2.646703
-0.09927125,-1.105684,2.839347
-0.1350179,-1.186103,2.769836
0.1133942,-0.3624589,2.631231
0.1374989,-0.7011602,2.631342
0.1412268,-1.118467,2.813061
0.169077,-1.200035,2.725363
0.05187011,0.1885016,2.592327
####
0.03708153,-0.3651783,2.668814
0.04657791,-0.04613518,2.629094
0.05815993,0.2644843,2.576551
0.078394,0.3752307,2.565119
-0.1091158,0.1807203,2.562432
-0.1695839,-0.06146394,2.457169
-0.08603919,-0.09498873,2.263098
-0.05800567,-0.07688948,2.233021
0.2284292,0.1531525,2.577446
0.2282202,-0.0969752,2.528043
0.1210425,-0.1472611,2.349191
0.07919295,-0.1492612,2.293399
-0.04043503,-0.3572826,2.629353
-0.07822557,-0.7066469,2.647117
-0.09929417,-1.105496,2.83931
-0.1353391,-1.186268,2.769691
0.1141069,-0.3620316,2.632237
0.1379194,-0.701524,2.633685
0.1413428,-1.118502,2.813105
0.1683598,-1.199356,2.727582
0.05518295,0.1881311,2.592172
####
0.03818255,-0.3649206,2.669143
0.04909224,-0.04624207,2.629128
0.06192457,0.2641176,2.575908
0.08405033,0.3738268,2.563494
-0.1043338,0.18017,2.558259
-0.1682144,-0.06174504,2.46218
-0.0888394,-0.1255459,2.272155
-0.05788071,-0.1187942,2.23769
0.2321368,0.1511271,2.579191
0.2298473,-0.1001261,2.538501
0.1297546,-0.1815689,2.367132
0.0853061,-0.1863807,2.303007
-0.03912812,-0.3569232,2.628865
-0.07755353,-0.7061424,2.647715
-0.09931411,-1.105385,2.839311
-0.135546,-1.186435,2.769645
0.1151594,-0.3620063,2.633453
0.138639,-0.7020949,2.63647
0.1414446,-1.118472,2.813051
0.1677733,-1.198801,2.729504
0.0586569,0.1878002,2.591723
####
0.03931128,-0.3649124,2.669544
0.05169166,-0.04650002,2.629123
0.06594045,0.2637093,2.575087
0.09002024,0.3724534,2.561845
-0.09940609,0.1795099,2.553683
-0.1663901,-0.0621835,2.465988
-0.09041803,-0.1546616,2.282102
-0.05744742,-0.1598721,2.244574
0.2362749,0.1487596,2.581286
0.2314032,-0.1034097,2.548897
0.1391561,-0.2137247,2.385566
0.09346599,-0.2233464,2.317769
-0.03784706,-0.3567468,2.628395
-0.07691251,-0.7057166,2.648348
-0.09934832,-1.10531,2.839314
-0.1357407,-1.186572,2.76983
0.1162512,-0.3623342,2.634872
0.1393259,-0.702678,2.639266
0.1415753,-1.118596,2.813092
0.1673724,-1.19856,2.730875
0.06233039,0.1873959,2.591137
####
0.04048393,-0.3652994,2.67006
0.05442582,-0.04699719,2.629058
0.07035419,0.2632349,2.573985
0.09648672,0.3711284,2.560157
-0.09424745,0.1786757,2.548471
-0.1638454,-0.06287113,2.46789
-0.09006216,-0.1814944,2.29346
-0.05652587,-0.1996407,2.254964
0.2410948,0.1458505,2.583937
0.2328463,-0.1069037,2.559192
0.1496493,-0.2424725,2.404782
0.104867,-0.2600685,2.340693
-0.0366069,-0.3568603,2.627952
-0.07632059,-0.7054152,2.649038
-0.09940515,-1.105291,2.83932
-0.1359162,-1.186662,2.77038
0.1174055,-0.3632213,2.636615
0.1399609,-0.7032806,2.642081
0.1417519,-1.118963,2.813281
0.1672651,-1.198815,2.731374
0.06631984,0.1868752,2.590333
####
0.04212488,-0.3659228,2.670725
0.0576328,-0.0476315,2.628884
0.07504371,0.2627239,2.572603
0.1031891,0.3697947,2.55827
-0.08789623,0.1769518,2.54221
-0.1579861,-0.06471838,2.465915
-0.08719713,-0.2077941,2.305623
-0.05371047,-0.2374289,2.267512
0.2460008,0.1430011,2.586815
0.2344441,-0.1101205,2.568664
0.1622988,-0.2684447,2.426136
0.1203909,-0.2929628,2.366629
-0.0353231,-0.3571461,2.627434
-0.07568088,-0.7052243,2.649758
-0.09935437,-1.105708,2.840183
-0.1359628,-1.186691,2.770805
0.1196492,-0.3643769,2.638977
0.140535,-0.7038648,2.644762
0.1418891,-1.119244,2.813432
0.1670753,-1.198949,2.731839
0.07065348,0.1863002,2.589278
####
0.04390568,-0.3668173,2.671829
0.06123893,-0.04853126,2.628778
0.08073995,0.2618107,2.570844
0.1102815,0.3684489,2.556323
-0.08047634,0.1743985,2.534987
-0.1492028,-0.06783904,2.461578
-0.07975864,-0.232968,2.318551
-0.04749398,-0.2714685,2.282864
0.2513208,0.1404667,2.590502
0.2365964,-0.1150646,2.577484
0.1771888,-0.2931496,2.446713
0.1405131,-0.3252898,2.391577
-0.03391163,-0.357737,2.626951
-0.07461893,-0.7064602,2.651321
-0.09933196,-1.106026,2.841065
-0.1358021,-1.186506,2.771251
0.1218594,-0.3657031,2.642404
0.1412113,-0.7040437,2.647222
0.1419811,-1.119418,2.813559
0.1667035,-1.198551,2.732847
0.075813,0.1853715,2.587976
####
0.04568487,-0.3677724,2.673069
0.06495811,-0.04952081,2.628702
0.08677869,0.2607374,2.568972
0.1175004,0.3670962,2.554386
-0.0728424,0.17175,2.527582
-0.1397183,-0.07120806,2.457094
-0.07121111,-0.2575311,2.331564
-0.04026103,-0.3043406,2.298722
0.2567531,0.1380443,2.59443
0.2389471,-0.1208319,2.586229
0.1924917,-0.3177817,2.46683
0.1616324,-0.3578396,2.415923
-0.03239643,-0.3584258,2.626471
-0.07346414,-0.7080382,2.653081
-0.09933894,-1.106256,2.8418
-0.1356786,-1.186313,2.771548
0.1238901,-0.3670439,2.646121
0.1419539,-0.7040777,2.649659
0.1420647,-1.119565,2.813678
0.166299,-1.198031,2.733992
0.08125016,0.1843032,2.586603
####
0.04780932,-0.3689708,2.674781
0.06959671,-0.05097943,2.628587
0.09415361,0.2589586,2.566454
0.1254021,0.3656799,2.552438
-0.06408549,0.1692587,2.519363
-0.1254995,-0.07532286,2.452153
-0.06022621,-0.2770881,2.344379
-0.0285695,-0.3318641,2.314901
0.2622975,0.1360569,2.598997
0.2421688,-0.1306373,2.594863
0.2090026,-0.3409171,2.487764
0.1866774,-0.3882121,2.441677
-0.02987961,-0.359611,2.625752
-0.07256649,-0.7090328,2.654367
-0.09942915,-1.106507,2.842133
-0.1365989,-1.186692,2.76949
0.125712,-0.3684506,2.650903
0.1430862,-0.7036581,2.652385
0.1421304,-1.119607,2.813733
0.1659863,-1.197634,2.73485
0.08796478,0.1825881,2.584723
####
0.04962626,-0.3701311,2.676382
0.07416224,-0.05262734,2.628366
0.1019242,0.2566742,2.563749
0.1331564,0.3641145,2.550637
-0.05448668,0.166308,2.510459
-0.1092165,-0.08019235,2.44791
-0.04409909,-0.2950717,2.358093
-0.01283229,-0.3559266,2.331093
0.2673744,0.1339591,2.60378
0.2455269,-0.13913,2.602746
0.2277767,-0.3629696,2.508187
0.2132813,-0.4139401,2.46702
-0.0272953,-0.3607779,2.624921
-0.07094012,-0.7116091,2.656467
-0.09952982,-1.106792,2.842414
-0.1369489,-1.187029,2.768121
0.1266851,-0.3699524,2.655607
0.1442009,-0.7037329,2.655705
0.1421868,-1.119652,2.813766
0.1659632,-1.197452,2.734688
0.0949443,0.180453,2.582671
####
0.05154475,-0.3711906,2.677914
0.07890828,-0.05422449,2.628045
0.1093064,0.2545131,2.561251
0.1409287,0.3625674,2.549092
-0.04485301,0.1631744,2.501905
-0.0891161,-0.08635291,2.444738
-0.02115474,-0.3080542,2.370697
0.01158214,-0.3720278,2.346627
0.2712932,0.1323297,2.608905
0.2517867,-0.1477885,2.610675
0.2523675,-0.3774627,2.528172
0.2450875,-0.4306703,2.490373
-0.02369993,-0.3617572,2.623833
-0.06906684,-0.712857,2.65797
-0.09962261,-1.107034,2.842606
-0.1368512,-1.187299,2.768662
0.1271175,-0.3713183,2.659788
0.1453414,-0.7044196,2.659413
0.1423866,-1.11934,2.814038
0.1660197,-1.196968,2.734066
0.1017022,0.1784279,2.580712
####
0.05381675,-0.3721965,2.67954
0.08366234,-0.05566765,2.627727
0.1161303,0.2526624,2.558921
0.1484119,0.3611829,2.547621
-0.03565869,0.1600835,2.493953
-0.06804743,-0.09245774,2.441156
0.004679304,-0.318548,2.381583
0.03964962,-0.3847513,2.360883
0.2747625,0.1309923,2.614062
0.2591116,-0.1557788,2.618302
0.2783308,-0.3884206,2.54672
0.2790933,-0.4436463,2.511818
-0.01982332,-0.362548,2.622781
-0.06735631,-0.7131037,2.658872
-0.0997139,-1.107242,2.84278
-0.1367425,-1.187534,2.769491
0.1279434,-0.3726634,2.663909
0.1465437,-0.705152,2.663
0.1426014,-1.118981,2.81431
0.1660168,-1.19642,2.733629
0.1080463,0.176675,2.578866
####
0.05677526,-0.3731124,2.681393
0.08828017,-0.05684426,2.627434
0.1219758,0.2512715,2.556791
0.1550641,0.360129,2.546245
-0.02719082,0.1569901,2.486973
-0.0459694,-0.09794607,2.436163
0.03604363,-0.3251524,2.389239
0.07342157,-0.3923019,2.372295
0.2776056,0.1300396,2.619184
0.267323,-0.1612716,2.624741
0.3051191,-0.3947411,2.561597
0.3161033,-0.4505656,2.529461
-0.01585903,-0.3629681,2.621937
-0.0658583,-0.7124575,2.659033
-0.09981179,-1.107406,2.842941
-0.1366123,-1.187702,2.770143
0.1297093,-0.374093,2.66818
0.1478792,-0.705848,2.66632
0.1427545,-1.118737,2.814412
0.1659551,-1.196016,2.733458
0.1136065,0.1753363,2.577163
####
0.059062,-0.3736408,2.682458
0.09181936,-0.05743945,2.626994
0.1262749,0.2506372,2.555156
0.1600571,0.3597447,2.545207
-0.02045204,0.1547225,2.481934
-0.02594111,-0.1010208,2.431408
0.06975142,-0.3245973,2.392202
0.1112314,-0.3908201,2.378414
0.2796123,0.1298311,2.623867
0.2786514,-0.1605442,2.629767
0.3350859,-0.3911948,2.569545
0.3555236,-0.4483654,2.539943
-0.0126901,-0.3630862,2.620624
-0.06476307,-0.712104,2.659089
-0.09987942,-1.107545,2.843093
-0.1367161,-1.18799,2.769913
0.1310962,-0.3749347,2.671045
0.1492841,-0.7061837,2.66945
0.1427853,-1.118527,2.81448
0.1658073,-1.195544,2.733989
0.117741,0.1747114,2.575799
####
0.06099183,-0.3741714,2.682703
0.09430261,-0.05774697,2.626507
0.1290805,0.2504877,2.554042
0.1635473,0.3597341,2.544551
-0.0154011,0.1528651,2.478361
-0.007192013,-0.1007517,2.425571
0.1038881,-0.316924,2.389092
0.1501518,-0.380244,2.380162
0.2808318,0.1298136,2.627476
0.2894195,-0.1545238,2.632609
0.3643789,-0.3789547,2.572281
0.3935437,-0.435443,2.543471
-0.009237676,-0.3635467,2.618718
-0.06360195,-0.7139782,2.659706
-0.09986219,-1.107838,2.843491
-0.1368524,-1.188187,2.769766
0.1319722,-0.375506,2.672722
0.1508024,-0.7058014,2.67201
0.1427184,-1.11788,2.814211
0.1656732,-1.19484,2.73551
0.1204752,0.1745056,2.574833
####
0.06278115,-0.374653,2.682844
0.09652122,-0.05802221,2.626063
0.1315296,0.2503613,2.553089
0.1665836,0.3597399,2.544008
-0.01096612,0.15127,2.475223
0.01147903,-0.09935126,2.419003
0.137455,-0.3075033,2.385345
0.1879,-0.3672829,2.380524
0.2818751,0.1300421,2.63092
0.2998855,-0.1481982,2.634774
0.3930912,-0.3647939,2.572972
0.4303559,-0.4200731,2.544745
-0.006071137,-0.3639666,2.616995
-0.06248238,-0.7151917,2.659874
-0.09985763,-1.108077,2.843817
-0.1367139,-1.18812,2.769919
0.1327461,-0.3760065,2.674129
0.1521532,-0.7068943,2.674873
0.1426329,-1.117529,2.81382
0.1655346,-1.194312,2.736778
0.1228695,0.174329,2.574
####
0.06427325,-0.375031,2.682765
0.09818004,-0.05822916,2.625709
0.1332244,0.250284,2.552474
0.16866,0.3597804,2.543706
-0.00783408,0.1502298,2.473006
0.02998495,-0.09555755,2.410887
0.1698164,-0.2943863,2.38025
0.2231684,-0.3492767,2.377958
0.2825456,0.1307909,2.634012
0.3097126,-0.1412271,2.635509
0.4205749,-0.3465703,2.569335
0.4646129,-0.3995263,2.541254
-0.003509336,-0.3643008,2.615658
-0.06145072,-0.7150076,2.659093
-0.09987987,-1.108204,2.843991
-0.135994,-1.187494,2.770706
0.133304,-0.3763568,2.674968
0.1531498,-0.7111079,2.67838
0.1425075,-1.117805,2.813171
0.1653865,-1.194159,2.737515
0.1245449,0.174214,2.573452
####
0.065612,-0.3753447,2.682635
0.09955502,-0.05839067,2.625416
0.1345466,0.2502871,2.552048
0.1702939,0.3599132,2.543587
-0.00526133,0.1493994,2.471185
0.04569127,-0.09135872,2.402107
0.1990015,-0.2793625,2.374203
0.255339,-0.32921,2.374077
0.2830728,0.1315433,2.636631
0.3214375,-0.1339321,2.635166
0.4503643,-0.3279631,2.564117
0.4984375,-0.3769526,2.536201
